0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
57727dd4edc2cb3880e907fb,Abstract Design of a Mountanous Landscape,abstract-design-of-a-mountanous-landscape,john-vassos,Vassos John,57726d99edc2cb3880b4b4e9,,"['57726b51edc2cb3880ad74a0', '57726b4eedc2cb3880ad6e88']",United States,,,['landscape'],['Art Deco'],[],,,,[],"['lonely figures', 'mountains', 'Graphic design']",,450,https://uploads5.wikiart.org/images/john-vassos/abstract-design-of-a-mountanous-landscape.jpg,450
57727d76edc2cb3880e7ce6c,Country interior,country-interior-1642,le-nain-brothers,Le Nain brothers,57726d97edc2cb3880b4b184,1642.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",ParisFrance,,,['genre painting'],['Baroque'],"['oil', 'canvas']",64.7,55.6,,[],"['families', 'furniture-and-decoration', 'mealtimes']",,1384,https://uploads6.wikiart.org/images/le-nain-brothers/country-interior-1642.jpg!HD.jpg,1200
57727af1edc2cb3880e042f3,Battle Of Sinop,battle-of-sinop,alexey-bogolyubov,Bogolyubov Alexey,57726d8fedc2cb3880b4a453,,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e98']",,,,['marina'],['Realism'],[],,,,[],"['boats-and-ships', 'seas-and-oceans', 'battles-and-wars', 'historical-events', 'Battle-of-Sinop', 'Boat', 'Vehicle', 'Harbor']",,800,https://uploads3.wikiart.org/images/alexey-bogolyubov/battle-of-sinop.jpg,544
577280d9edc2cb3880f284b2,The Green Earth,the-green-earth-1980,victor-pasmore,Pasmore Victor,57726da7edc2cb3880b4ce30,1980.0,"['57726b51edc2cb3880ad7500', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Color Field Painting'],[],,,,"['Tate Modern, London, UK']","['Leaf', 'Plant']","According to Pasmore 'This picture is a completely independent abstract painting and not a landscape abstraction. The title was given after it was painted, to form a poetic metaphor.' It develops a theme explored in a series of paintings made between 1968 and 1976, following Pasmore's move to Malta. He turned from relief construction to a more symbolic content, expressed in colour, shape and line. In the earlier of these works, as here, rounded, organic looking abstract motifs appeared to be held in space by dark rod-like forms. Pasmore also links 'The Green Earth' to very early abstracts, like 'Square Motif, Blue and Gold: The Eclipse', also in this gallery: 'it was one of the first to return to my interest in colour.' ",846,https://uploads5.wikiart.org/images/victor-pasmore/the-green-earth-1980.jpg,630
57727f7bedc2cb3880ee1357,Landscape,landscape-1912,amadeo-de-souza-cardoso,Souza-Cardoso Amadeo de,57726d9fedc2cb3880b4c04c,1912.0,"['57726b51edc2cb3880ad7538', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e']",,,,['landscape'],['Cubism'],['oil'],,,,[],[],,800,https://uploads8.wikiart.org/images/amadeo-de-souza-cardoso/landscape-1912.jpg,660
57727d3eedc2cb3880e723d5,Running dogs,running-dogs-1853,constant-troyon,Troyon Constant,57726d96edc2cb3880b4af41,1853.0,"['57726b52edc2cb3880ad7828', '57726b4dedc2cb3880ad6df0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['animal painting'],['Realism'],"['oil', 'canvas']",111.0,75.0,,"['Pushkin Museum, Moscow, Russia']","['animals', 'dogs', 'fields-and-plains', 'Adaptation', 'Tree']",,1611,https://uploads1.wikiart.org/images/constant-troyon/running-dogs-1853.jpg!HD.jpg,1200
577281f3edc2cb3880f6216d,Cobblestone Bridge,cobblestone-bridge-2000,thomas-kinkade,Kinkade Thomas,57726dadedc2cb3880b4d7d3,2000.0,"['57726b51edc2cb3880ad7648', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Kitsch'],[],,,,[],"['Nature', 'Natural landscape', 'Waterway', 'Bank']",,600,https://uploads8.wikiart.org/images/thomas-kinkade/cobblestone-bridge-2000.jpg,401
577280ddedc2cb3880f28a42,Spoonbridge and Cherry (collaboration with van Bruggen),spoonbridge-and-cherry-collaboration-with-van-bruggen-1988,claes-oldenburg,Oldenburg Claes,57726da7edc2cb3880b4ce5e,1988.0,"['57726b52edc2cb3880ad77d0', '57726b4eedc2cb3880ad6f00', '57726b4fedc2cb3880ad7138']",,,,['sculpture'],['Pop Art'],['painted metal'],,,,"['Walker Art Center, Minneapolis, MN, US']","['Spoon', 'Cherry', 'Dessert', 'Bridge']",,425,https://uploads8.wikiart.org/images/claes-oldenburg/spoonbridge-and-cherry-collaboration-with-van-bruggen-1988.jpg,286
57727f84edc2cb3880ee1f4c,The Olgas for Ernest Giles,the-olgas-for-ernest-giles-1985,brett-whiteley,Whiteley Brett,57726da0edc2cb3880b4c138,1985.0,"['57726b53edc2cb3880ad78b0', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Surrealism'],[],,,,[],[],,400,https://uploads7.wikiart.org/images/brett-whiteley/the-olgas-for-ernest-giles-1985.jpg,350
57727f2dedc2cb3880ed5fc9,Painting for the Schiffer Villa,painting-for-the-schiffer-villa-1911,jozsef-rippl-ronai,Rippl-Ronai Jozsef,57726d9dedc2cb3880b4bbef,1911.0,"['57726b51edc2cb3880ad74b0', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Art Nouveau (Modern)'],[],,,,[],"['History', 'Middle ages']",,999,https://uploads7.wikiart.org/images/j-zsef-rippl-r-nai/painting-for-the-schiffer-villa-1911.jpg,446
57727eb1edc2cb3880ebaab5,The Dropsical Woman,the-dropsical-woman,gerrit-dou,Dou Gerrit,57726d9bedc2cb3880b4b8fc,1663.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['genre painting'],['Baroque'],"['oil', 'panel']",67.8,86.0,,"['Louvre, Paris, France']","['male-portraits', 'female-portraits', 'disease-and-treatment']",,941,https://uploads4.wikiart.org/00363/images/gerrit-dou/748e6f4ad2d0a05aaff5b5fac6edefe2.jpg!HD.jpg,1200
57727e10edc2cb3880e9b01b,Even Tide,even-tide-1994,eyvind-earle,Earle Eyvind,57726d99edc2cb3880b4b650,1994.0,"['57726b51edc2cb3880ad7678', '57726b4eedc2cb3880ad6e88']",United States,,,['landscape'],['Magic Realism'],[],,,,[],"['forests-and-trees', 'cliffs-and-rocks', 'Nature', 'Natural landscape', 'Sky', 'Tree', 'Plant']",,1272,https://uploads6.wikiart.org/images/eyvind-earle/even-tide-1994.jpg,1024
57727ca9edc2cb3880e54726,Still life named : The afternoon sun,still-life-named-the-afternoon-sun,panayiotis-tetsis,Tetsis Panayiotis,57726d93edc2cb3880b4aace,,"['57726b52edc2cb3880ad77e0', '57726b4eedc2cb3880ad6f20']",,,,['still life'],['Post-Impressionism'],[],,,,[],[],,550,https://uploads4.wikiart.org/images/panayiotis-tetsis/still-life-named-the-afternoon-sun.jpg,709
57727ca6edc2cb3880e54252,Winter landscape with farmhouse,winter-landscape-with-farmhouse-1624,esaias-van-de-velde,Velde Esaias van de,57726d93edc2cb3880b4aaa8,1624.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Baroque'],[],32.0,26.0,,"['Mauritshuis, Hague, Netherlands']","['cottages-and-farmhouses', 'folk-architecture', 'House']",,1408,https://uploads8.wikiart.org/images/esaias-van-de-velde/winter-landscape-with-farmhouse-1624.jpg,1144
57727c85edc2cb3880e4b9d3,Alain as ''January'',tsaroyhis-1,yiannis-tsaroychis,Tsaroychis Yiannis,57726d92edc2cb3880b4a968,,"['57726b52edc2cb3880ad76f0', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Neo-baroque'],[],,,,[],['Fictional character'],,300,https://uploads0.wikiart.org/images/yiannis-tsaroychis/tsaroyhis-1.jpg,440
5772823dedc2cb3880f6e9f1,The Only Blonde in the World,the-only-blonde-in-the-world-1963,pauline-boty,Boty Pauline,57726db2edc2cb3880b4deb5,1963.0,"['57726b52edc2cb3880ad77d0', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70', '57726b4eedc2cb3880ad6f28']",,,,"['portrait', 'symbolic painting']",['Pop Art'],"['oil', 'canvas']",,,,"['Tate Modern, London, UK']","['Marilyn-Monroe', 'walking', 'High heels', 'Fur clothing']","Pop artists were fascinated by Marilyn Monroe as the most famous of movie stars and the epitome of a new sexuality. Most responses to her were made by men, however. Boty was one of the few women artists working in this vein and perhaps that gave her a different view on Marilyn.Is the figure isolated by being squeezed between fields of abstract forms? Is the title ironic? Boty’s work was sometimes concerned with gender and sexuality and so it is ironic, that she was herself frequently discussed in terms of her appearance.",1531,https://uploads5.wikiart.org/images/pauline-boty/the-only-blonde-in-the-world-1963.jpg!HD.jpg,1200
57727d40edc2cb3880e726e9,The Sisters,the-sisters-1921,edmund-charles-tarbell,Tarbell Edmund Charles,57726d96edc2cb3880b4af6d,1921.0,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['portrait'],['Impressionism'],"['oil', 'canvas']",,,,[],"['female-portraits', 'Lady']",,784,https://uploads0.wikiart.org/images/edmund-charles-tarbell/the-sisters-1921.jpg,1011
57727dc3edc2cb3880e8964b,Barges on the Seine,barges-on-the-seine-1905,louis-valtat,Valtat Louis,57726d98edc2cb3880b4b4a1,1905.0,"['57726b51edc2cb3880ad7598', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['landscape'],['Fauvism'],"['oil', 'canvas']",80.5,65.0,,['Private Collection'],"['houses-and-buildings', 'rivers-and-waterfalls', 'boats-and-ships', 'Seine', 'forests-and-trees']",,1264,https://uploads7.wikiart.org/images/louis-valtat/barges-on-the-seine-1905.jpg,1024
57727cebedc2cb3880e60360,Boat and mermaid,boat-and-mermaid,dimitris-mytaras,Mytaras Dimitris,57726d94edc2cb3880b4ac1c,,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e98']",,,,['marina'],['Expressionism'],[],,,,[],"['Boat', 'Vehicle', 'Sail', 'Sailing ship', 'Sailing', 'Mast', 'Watercraft', 'Schooner', 'Sailboat', 'Galiot']",,500,https://uploads3.wikiart.org/images/dimitris-mytaras/boat-and-mermaid.jpg,501
577280dcedc2cb3880f28970,Pastry Case,pastry-case-1961,claes-oldenburg,Oldenburg Claes,57726da7edc2cb3880b4ce5e,1961.0,"['57726b52edc2cb3880ad77d0', '57726b4eedc2cb3880ad6e78']",,,,['installation'],['Pop Art'],[],,,,[],"['Display case', 'Shelf', 'Furniture']",,374,https://uploads2.wikiart.org/images/claes-oldenburg/pastry-case-1961.jpg,420
57727e53edc2cb3880ea6fc8,The Marvelous Sauce,the-marvelous-sauce,jehan-georges-vibert,Vibert Jehan Georges,57726d9aedc2cb3880b4b750,1890.0,"['57726b51edc2cb3880ad7470', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Academicism'],[],,,,"['Albright-Knox Art Gallery, Buffalo, NY, US']",['male-portraits'],,540,https://uploads0.wikiart.org/images/jean-georges-vibert/the-marvelous-sauce.jpg,424
57727af2edc2cb3880e043d3,"Revel fight May 2, 1790",revel-fight-may-2-1790-1860,alexey-bogolyubov,Bogolyubov Alexey,57726d8fedc2cb3880b4a453,1860.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e98', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['marina'],['Romanticism'],"['oil', 'canvas']",90.0,71.0,,"['Central Naval Museum, Saint Petersburg, Russia']","['boats-and-ships', 'seas-and-oceans', 'battles-and-wars', 'historical-events', 'Boat', 'Vehicle', 'Watercraft', 'Frigate']",,640,https://uploads6.wikiart.org/images/alexey-bogolyubov/revel-fight-may-2-1790-1860.jpg,516
5772823bedc2cb3880f6e6ad,Love,love-1969,peter-max,Max Peter,57726db1edc2cb3880b4de75,1969.0,"['57726b52edc2cb3880ad77d0', '57726b4eedc2cb3880ad6ee8']",,,,['poster'],['Pop Art'],[],,,,[],['Graphic design'],,805,https://uploads5.wikiart.org/images/peter-max/love-1969.jpg!HD.jpg,1200
57727ef9edc2cb3880ecbfb6,"Umbrella (""Amagasa"")",umbrella-amagasa-1940,toshi-yoshida,Yoshida Toshi,57726d9cedc2cb3880b4b9d9,1940.0,"['57726b52edc2cb3880ad7880', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Sōsaku hanga'],[],,,,[],"['female-portraits', 'streets-and-squares', 'houses-and-buildings', 'rain-and-fog', 'Picture frame']",,671,https://uploads5.wikiart.org/images/toshi-yoshida/umbrella-amagasa-1940.jpg,880
57727cbbedc2cb3880e563fb,Cold Shower,cold-shower-1898,georgios-jakobides,Jakobides Georgios,57726d93edc2cb3880b4ab4b,1898.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Realism'],[],,,,[],"['Lady', 'Human', 'Human body']",,791,https://uploads5.wikiart.org/images/georgios-jakobides/cold-shower-1898.jpg,650
57727ec8edc2cb3880ec22f8,My House,my-house,henri-martin,Martin Henri,57726d9bedc2cb3880b4b960,,"['57726b52edc2cb3880ad77c8', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['landscape'],['Pointillism'],"['oil', 'canvas']",90.0,67.0,,['Private Collection'],"['flowers-and-plants', 'cottages-and-farmhouses', 'forests-and-trees', 'Bank', 'Textile']",,892,https://uploads0.wikiart.org/images/henri-martin/my-house.jpg,668
57727e79edc2cb3880eb0051,Blossoms and Wallflowers,blossoms-and-wallflowers,guy-rose,Rose Guy,57726d9bedc2cb3880b4b82c,,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['landscape'],['Impressionism'],"['oil', 'canvas']",60.96,53.34,,['Private Collection'],"['flowers-and-plants', 'forests-and-trees', 'Tree', 'Plant', 'spring', 'Woody plant', 'Fence']",,1232,https://uploads3.wikiart.org/images/guy-rose/blossoms-and-wallflowers.jpg,1024
57727d07edc2cb3880e67f94,From their homes,from-their-homes,ivan-vladimirov,Vladimirov Ivan,57726d95edc2cb3880b4ada3,1918.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae7436', '57726b4eedc2cb3880ad7000']",Russian Federation,,"{'id': '58941dbcedc2c96580100000', 'title': 'Cycle of documentary sketches of 1917-1922'}",['genre painting'],['Realism'],"['watercolor', 'paper']",,,,['Private Collection'],['roads-and-vehicles'],,1738,https://uploads0.wikiart.org/images/ivan-vladimirov/from-their-homes.jpg!HD.jpg,1200
57727ca6edc2cb3880e542f2,Ferry Boat,ferry-boat-1622,esaias-van-de-velde,Velde Esaias van de,57726d93edc2cb3880b4aaa8,1622.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['landscape'],['Baroque'],"['oil', 'panel']",113.0,75.5,,"['Rijksmuseum, Amsterdam, Netherlands']","['countryside', 'rivers-and-waterfalls', 'boats-and-ships', 'cottages-and-farmhouses', 'folk-architecture', 'Waterway', 'Bank', 'River', 'Canal']",,1500,https://uploads5.wikiart.org/images/esaias-van-de-velde/ferry-boat-1622.jpg,827
57727c95edc2cb3880e4d1d4,A Rest During the Flight to Egypt,a-rest-during-the-flight-to-egypt,gerard-david,David Gerard,57726d93edc2cb3880b4aa61,1515.0,"['57726b52edc2cb3880ad7770', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726bcdedc2cb3880ae7496']",,,,['religious painting'],['Northern Renaissance'],"['oil', 'wood']",39.0,60.0,,"['Museo del Prado, Madrid, Spain']","['Christianity', 'Virgin-and-Child', 'Virgin-Mary', 'Photograph', 'Lady', 'Eye', 'Smile']",,769,https://uploads5.wikiart.org/images/gerard-david/a-rest-during-the-flight-to-egypt.jpg!HD.jpg,1200
57727d86edc2cb3880e7e530,Two musicians,two-musicians-1629,judith-leyster,Leyster Judith,57726d97edc2cb3880b4b20d,1629.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['genre painting'],['Baroque'],"['oil', 'panel']",23.0,28.0,,[],['skeletons-and-skulls'],,412,https://uploads3.wikiart.org/images/judith-leyster/two-musicians-1629.jpg,500
57727a9bedc2cb3880df1a8d,Youth Making a Face,youth-making-a-face,adriaen-brouwer,Brouwer Adriaen,57726d8eedc2cb3880b4a2bf,1633.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8', '5af98e46edc2c9e6f01deba5']",,,,"['genre painting', 'tronie']",['Baroque'],"['oil', 'panel']",10.5,13.7,,[],['characters-and-emotions'],,420,https://uploads5.wikiart.org/images/adriaen-brouwer/youth-making-a-face.jpg,555
57727fadedc2cb3880eebc1e,Forbidden Land,forbidden-land-1937,wolfgang-paalen,Paalen Wolfgang,57726d9dedc2cb3880b4bd2a,1937.0,"['57726b53edc2cb3880ad78b0', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Surrealism'],[],,,,[],['Organism'],,766,https://uploads3.wikiart.org/images/wolfgang-paalen/forbidden-land-1937.jpg!HD.jpg,1200
57728179edc2cb3880f4759f,Camellia and Rice Birds,camellia-and-rice-birds-1929,ohara-koson,Koson Ohara,57726dabedc2cb3880b4d4af,1929.0,"['57726b52edc2cb3880ad7860', '57726b4eedc2cb3880ad6e10', '57726b4eedc2cb3880ad7000']",Japan,,,['bird-and-flower painting'],['Shin-hanga'],['paper'],,,,[],"['flowers-and-plants', 'birds', 'Flower', 'Plant', 'Botany', 'Flowering plant']",,447,https://uploads1.wikiart.org/images/ohara-koson/camellia-and-rice-birds-1929.jpg,660
577280e4edc2cb3880f294b0,Right After,right-after-1969,eva-hesse,Hesse Eva,57726da8edc2cb3880b4ceca,1969.0,"['57726b52edc2cb3880ad77e8', '57726b4eedc2cb3880ad6e78']",,,,['installation'],['Post-Minimalism'],[],,,,[],"['Light', 'Lighting', 'Line']",,1181,https://uploads5.wikiart.org/images/eva-hesse/right-after-1969.jpg,928
577280d9edc2cb3880f284a0,"Square Motif, Blue and Gold: The Eclipse",square-motif-blue-and-gold-the-eclipse-1950,victor-pasmore,Pasmore Victor,57726da7edc2cb3880b4ce30,1950.0,"['57726b50edc2cb3880ad7460', '57726bcdedc2cb3880ae733e', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Abstract Art'],['oil'],,,,[],[]," Most of Pasmore's 'square motif' works date from 1948-50. They are constructions of found elements such as spirals, rectangles, triangles and circles which, although they suggest nature, are not obviously descriptive. The way the elements are combined suggested particular associations or emotions to the artist as he worked. Although he sought to organize and unite the compositions, he has stressed that he wished to express human feelings, not abstract ideas.",1106,https://uploads1.wikiart.org/images/victor-pasmore/square-motif-blue-and-gold-the-eclipse-1950.jpg,830
57727e6bedc2cb3880eae9d5,Indians Hunting The Bison [ Left ],indians-hunting-the-bison-left-1832,karl-bodmer,Bodmer Karl,57726d9aedc2cb3880b4b7e0,1832.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e58']",United States,,,['genre painting'],['Romanticism'],[],,,,[],"['horsemen', 'Mythology']",,796,https://uploads8.wikiart.org/images/karl-bodmer/indians-hunting-the-bison-left-1832.jpg,1159
57727dd3edc2cb3880e9062b,St. Luke Painting the Virgin,st-luke-painting-the-virgin,giorgio-vasari,Vasari Giorgio ,57726d99edc2cb3880b4b4d1,1565.0,"['57726b51edc2cb3880ad7688', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae72b6']",,,,['religious painting'],['Mannerism (Late Renaissance)'],['fresco'],,,,"['Basilica della Santissima Annunziata, Florence, Italy']","['Christianity', 'arts-and-crafts', 'saints-and-apostles', 'St. Luke', 'Virgin-Mary', 'angels-and-archangels', 'Mythology', 'Stock photography', 'Middle ages', 'Prophet']",,1000,https://uploads3.wikiart.org/images/giorgio-vasari/st-luke-painting-the-virgin.jpg,1088
57728049edc2cb3880f0a5a4,Portrait de Jacques Nayral,portrait-de-jacques-nayral-1911,albert-gleizes,Gleizes Albert,57726da4edc2cb3880b4c97b,1911.0,"['57726b51edc2cb3880ad7538', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Cubism'],[],,,,[],[],,418,https://uploads7.wikiart.org/images/albert-gleizes/portrait-de-jacques-nayral-1911.jpg,599
57727d88edc2cb3880e7e817,Man with a Pink Carnation,man-with-a-pink-carnation,andrea-solario,Solario Andrea,57726d97edc2cb3880b4b251,1495.0,"['57726b51edc2cb3880ad75e0', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4fedc2cb3880ad70b0', '57f64f73edc2c96b20a2481c']",,,,['portrait'],['High Renaissance'],"['oil', 'poplar', 'tempera']",39.0,50.0,,[],['male-portraits'],,896,https://uploads8.wikiart.org/images/andrea-solario/man-with-a-pink-carnation.jpg!HD.jpg,1200
57727d59edc2cb3880e74da6,Johanna Holstein Gottorp,johanna-holstein-gottorp,antoine-pesne,Pesne Antoine,57726d96edc2cb3880b4b052,1746.0,"['57726b52edc2cb3880ad7840', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e']",,,,['portrait'],['Rococo'],['oil'],,,,"['Hermitage Museum, Saint Petersburg, Russia']","['female-portraits', 'Lady']",,918,https://uploads6.wikiart.org/images/antoine-pesne/johanna-holstein-gottorp.jpg!HD.jpg,1200
